,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
8/5/8367 4:53,172,91,-,304,9.10,0,818,702.30,1,21,16,66(Qndk Vwyop 79G),11,13,W75U,DAB6-B5F7-CA64-33D3,91AF-5ED0-4936-2F23(MQMZAWZR39)
1/2/4893 7:47,634,88,-,277,7.97,0,763,534.24,9,0,15,72(Qndk Vwyop 06G),7,9,M81B,0265-55B7-2271-33B6,75FB-94FD-EDBE-9184(MQMZAWZR36)
7/5/0606 5:13,265,7,-,747,0,0,686,94.21,0.7,24,7,45(Qndk Vwyop 95G),3,10,M78S,E16F-D73D-5975-A897,844A-9939-07AD-97B5(MQMZAWZR35)
8/9/2094 2:70,916,15,-,402,0,738.2,881,0,23.6,2,18,95(Qndk Vwyop 07G),4,12,G94T,F921-78AD-CAAC-D342,B32F-3FD1-7585-2B1E(MQMZAWZR37)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/8/1939 4:90,653,32,-,527,4.11,700.2,591,454.44,19,18,2,13(Qndk Vwyop 41G),4,14,I89X,72EC-FC1B-ED35-43BD,FCDE-E56C-5338-70C7(MQMZAWZR31)
9/8/5252 8:26,100,10,-,103,0,0,1,0,5,19,3,65(Qndk Vwyop 61G),12,4,L27N,F4AC-921F-2589-0458,9359-8BB6-D65E-F5C6(MQMZAWZR30)
2/6/9521 5:32,152,91,-,169,0,33.6,803,424.25,8,21,19,58(Qndk Vwyop 16G),12,14,M84N,1B52-18E3-7F15-32D8,8C49-19AF-9037-1DBF(MQMZAWZR35)
5/4/0181 3:57,309,94,-,901,3.47,0,479,552.63,15,17,7,83(Qndk Vwyop 48G),22,8,A22N,F414-A209-B23A-E9FA,19FB-D1F9-023B-2CA2(MQMZAWZR36)
7/9/7122 1:76,423,33,-,580,4.33,559.2,152,584.63,49.5,10,18,19(Qndk Vwyop 79G),9,5,P15C,E3F7-950E-6BA1-552A,CDD8-9975-2DD0-F62E(MQMZAWZR39)
4/4/1721 8:20,251,97,-,904,1.34,0,992,105.88,83.9,19,9,18(Qndk Vwyop 12G),17,11,H47U,7B34-3E14-9E2C-9C47,6761-1B3F-A9BB-4B78(MQMZAWZR34)
7/3/9599 5:71,516,11,-,307,9.31,0,508,0,2.6,6,9,06(Qndk Vwyop 83G),19,14,N61K,3127-E940-BF95-FE89,8B87-4254-3DE9-5536(MQMZAWZR38)
7/1/6372 9:70,585,9,-,522,5.57,759.0,222,573.01,19,15,13,56(Qndk Vwyop 17G),21,11,O80I,3948-5AA5-ACE1-C318,4707-ED62-BA18-9B56(MQMZAWZR35)
3/1/8993 5:80,303,80,-,548,7.57,0,515,0,0,20,7,54(Qndk Vwyop 08G),16,0,J92E,F939-AE18-D0EB-01DC,E3E0-E628-B664-94B5(MQMZAWZR37)
9/1/5631 1:49,296,15,-,485,7.61,0,225,281.01,13,19,0,57(Qndk Vwyop 34G),2,8,Z03J,C4B8-8FFA-E182-76D6,B82D-EA6C-A4D2-FFF5(MQMZAWZR35)
6/9/0668 3:61,605,21,-,948,0,0,882,0,17.8,2,5,62(Qndk Vwyop 36G),13,7,K58U,802A-5CBF-5CE2-1B5A,8EC0-7A09-A143-1B9E(MQMZAWZR35)
4/0/8244 5:73,681,19,-,202,6.21,656.2,731,749.74,13,14,13,31(Qndk Vwyop 41G),4,0,V97W,2538-D6B1-955E-541F,C01F-C1B7-5568-6E44(MQMZAWZR34)
9/4/8870 1:16,558,81,-,795,0,0,213,777.00,5,16,4,98(Qndk Vwyop 46G),11,0,W58U,42CB-8D37-8352-58A6,249E-C828-3088-020E(MQMZAWZR31)
0/0/6360 4:86,309,93,-,506,0,907.8,449,649.84,33.0,15,13,81(Qndk Vwyop 61G),13,11,F31F,7AB1-DA47-0F74-C2B5,5EF2-28C3-95CB-C5E4(MQMZAWZR38)
0/0/1812 9:99,51,67,-,786,5.65,0,340,0,64.2,5,14,87(Qndk Vwyop 42G),11,7,R28U,1F9C-3E92-D1C0-7FFC,3F71-8C34-3BE4-4B1D(MQMZAWZR39)
0/0/5966 2:40,702,30,-,55,0,0,541,474.34,3,27,1,25(Qndk Vwyop 27G),19,13,D82D,E19E-C44E-52AC-8284,DAE6-FA4C-34F2-7FCF(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
0/4/8369 5:39,330,97,-,391,0,0,794,0,14,13,0,24(Qndk Vwyop 27G),13,6,N37Z,78C6-A63E-8154-F7B0,4FD2-CDD8-9A1A-A017(MQMZAWZR33)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
5/7/6384 7:40,637,69,-,514,6.52,554.9,679,896.28,57.1,2,18,32(Qndk Vwyop 64G),18,6,D57W,11CF-9430-D987-70B5,DA8A-01A1-0706-95BF(MQMZAWZR34)
3/0/4561 9:89,97,77,-,441,4.51,466.9,601,0,10,4,0,21(Qndk Vwyop 28G),22,11,M50D,E3C2-405D-0320-D491,2FDA-CF8E-D7FE-4DF0(MQMZAWZR31)
1/3/0191 7:99,227,97,-,4,9.31,299.6,488,131.80,4,29,14,03(Qndk Vwyop 59G),20,0,Q84V,29FD-7F61-B86D-B9E9,ED3E-6027-8B90-D7E3(MQMZAWZR31)
8/8/7371 1:93,52,89,-,827,3.40,0,411,840.05,96.3,11,13,92(Qndk Vwyop 66G),12,7,B94P,3E32-9D74-75FC-6F06,DC6F-6359-6F7D-7AB9(MQMZAWZR37)
4/0/9586 8:70,98,96,-,20,0,0,215,379.74,67.4,11,9,81(Qndk Vwyop 52G),19,3,K61J,873B-9786-38C0-AC69,681F-585D-61EB-CD10(MQMZAWZR39)
1/9/4667 2:36,616,22,-,610,0,0,260,0,13,25,11,16(Qndk Vwyop 10G),16,12,R36E,894E-5F3F-7250-9D0F,72E9-A2BD-DFA1-CF56(MQMZAWZR36)
4/8/3647 0:22,808,36,-,659,4.67,169.2,260,0,10,7,12,56(Qndk Vwyop 55G),7,0,Y25Y,E269-75B4-1477-F1D1,F85A-4C5E-22C5-FDCE(MQMZAWZR38)
8/9/6430 0:80,845,41,-,453,3.87,691.5,975,0,46.0,2,8,41(Qndk Vwyop 39G),5,0,D57F,3B8D-BB0C-21D0-208C,EFA5-873C-D18B-F7E6(MQMZAWZR31)
4/2/7304 9:08,92,96,-,936,0,0,214,0,5,11,16,15(Qndk Vwyop 13G),4,11,D16G,BF0E-82E5-2D47-3FED,3ED3-58E1-D47E-0306(MQMZAWZR37)
3/0/9978 9:15,179,21,-,806,0,0,799,10.16,38.4,1,17,33(Qndk Vwyop 99G),0,13,N14W,E3C7-B9C9-0ABF-AAB0,AE16-F474-AE6E-9936(MQMZAWZR35)
6/4/4262 9:62,836,41,-,457,0,0,421,429.57,90.7,23,2,28(Qndk Vwyop 78G),3,6,I42A,B1CB-E0D4-FA36-3C12,8926-3C16-F237-54E1(MQMZAWZR32)
0/5/6225 4:92,549,36,-,47,0.93,0,112,0,80.6,13,14,98(Qndk Vwyop 98G),0,14,Q40O,2B52-8924-56E8-1896,7CC6-4A51-7F53-6CC5(MQMZAWZR35)
6/1/1630 3:08,103,90,-,703,3.99,872.1,243,0,0,19,4,53(Qndk Vwyop 72G),19,3,V55U,4553-84F9-7DD7-AA20,5516-5AE3-C523-8ECD(MQMZAWZR36)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
1/5/9705 1:45,519,42,-,899,7.88,797.5,82,624.59,15,24,6,42(Qndk Vwyop 23G),18,4,A49W,96D9-A501-BB54-0C5D,C511-2979-6E71-B41D(MQMZAWZR32)
7/7/3759 0:42,220,9,-,97,2.37,79.6,926,0,19.6,7,1,57(Qndk Vwyop 74G),14,1,A67J,48F5-5D83-67C4-D55B,5AFE-8A8E-9868-8F0E(MQMZAWZR32)
6/0/1129 1:32,661,33,-,59,0,100.1,910,297.94,6,25,2,29(Qndk Vwyop 69G),8,5,K96R,A297-B247-0BFD-F9B1,D529-B44F-9DEC-B532(MQMZAWZR39)
0/3/2226 0:24,815,21,-,557,3.99,0,401,0,3,24,4,43(Qndk Vwyop 63G),13,2,K79Z,F130-D54E-1C5F-85C8,166A-C6A6-3609-42CB(MQMZAWZR30)
9/9/4362 4:76,85,96,-,432,0,580.2,173,0,26.5,16,13,77(Qndk Vwyop 64G),8,7,A59E,F448-DC83-E5BA-AF94,AEAD-C548-E321-4E36(MQMZAWZR38)
7/3/7849 8:78,45,88,-,662,0.64,0,508,300.67,19.1,17,18,27(Qndk Vwyop 72G),10,13,Y69A,C89A-08F4-B733-AC0B,36E6-4B34-7A6F-FD46(MQMZAWZR30)
2/2/2625 0:12,170,59,-,201,3.61,335.0,289,0,1,6,14,38(Qndk Vwyop 46G),17,14,A06V,BA20-D782-4BCC-E7D1,354B-BF7E-515A-A2AB(MQMZAWZR33)
5/0/7016 8:00,542,21,-,522,3.43,862.5,998,0,7,4,17,07(Qndk Vwyop 81G),18,1,R25Q,027D-181F-4C0B-8EBF,B8E0-B1C2-1DB5-A8C1(MQMZAWZR36)
2/1/3797 3:25,805,55,-,586,4.23,3.5,775,438.15,12,23,15,90(Qndk Vwyop 63G),5,6,J52J,B792-4FD8-249A-53E5,2979-F381-B129-45CE(MQMZAWZR31)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/3/7807 3:01,624,96,-,457,0,0,473,0,40.9,21,1,19(Qndk Vwyop 35G),0,6,A18I,2CEE-30E1-BC34-452A,DABB-6B0B-D97B-49A7(MQMZAWZR32)
4/6/9411 2:71,687,97,-,225,0,0,164,0,19.1,14,5,03(Qndk Vwyop 44G),0,10,R63L,0C4D-749E-6446-6C5C,42A5-ADB6-4DB1-4D0E(MQMZAWZR39)
5/5/4702 0:82,862,35,-,602,0,0,959,650.02,17,16,10,51(Qndk Vwyop 99G),13,11,L80S,3AC7-E12E-0081-0451,AE28-1DB1-CA64-532E(MQMZAWZR36)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/3/4148 6:71,469,95,-,335,0,0,368,0,0,12,7,62(Qndk Vwyop 15G),19,1,L42Y,D1FA-15B5-05AD-C48A,9E17-B1F1-70F0-26F1(MQMZAWZR33)
2/1/6684 7:72,179,92,-,615,9.94,0,4,294.81,7,19,4,83(Qndk Vwyop 24G),8,13,J74W,353C-86B5-3F7C-69C7,7D8E-E746-3792-A2E7(MQMZAWZR36)
6/2/5648 7:04,767,95,-,3,3.82,98.7,165,0,31.8,8,12,62(Qndk Vwyop 63G),19,0,U59H,1B3E-3755-DD07-6531,2816-1933-DEF6-5F68(MQMZAWZR32)
9/9/9846 8:26,433,30,-,835,0,825.7,687,262.32,17,27,17,65(Qndk Vwyop 14G),23,10,W61O,8C7B-9981-05B2-19FC,0E8F-0279-C2F7-EFE4(MQMZAWZR35)
3/8/2624 3:26,246,63,-,380,0,0,488,441.70,9.0,25,17,32(Qndk Vwyop 88G),2,10,S29R,4518-3FB1-1699-8418,C6BD-7688-2E69-2469(MQMZAWZR38)
3/7/1382 2:61,422,13,-,434,0,309.0,326,445.29,12,5,19,05(Qndk Vwyop 32G),22,7,R44R,8632-67F7-527F-4083,72E3-3D8A-CD20-F1A8(MQMZAWZR37)
6/7/7648 3:82,595,97,-,217,0,5.6,494,972.12,40.4,13,0,41(Qndk Vwyop 11G),9,14,K88K,8357-62CA-E671-D3B5,6366-B130-45F6-4514(MQMZAWZR39)
6/7/9576 0:11,216,11,-,487,3.89,0,354,860.24,47.7,1,12,94(Qndk Vwyop 14G),10,7,T44W,F00D-2D8B-66C4-8DF4,3A63-1A1E-D71C-5EF4(MQMZAWZR35)
9/3/4503 1:89,907,49,-,134,0,792.0,133,768.84,29.0,29,7,02(Qndk Vwyop 26G),22,9,S32I,BAB7-E054-7BB2-C0E4,38B5-950D-7FFB-7C08(MQMZAWZR37)
9/6/1555 4:08,655,41,-,20,1.94,583.7,41,744.43,97.1,1,6,00(Qndk Vwyop 35G),22,4,X57J,DEFC-F40E-57E2-6C50,96CD-07D7-5939-281A(MQMZAWZR35)
9/1/7655 4:28,114,21,-,763,0,0,118,0,11,19,3,72(Qndk Vwyop 34G),13,12,R64L,4F30-0992-DA14-6FA1,679E-20B0-841E-2E28(MQMZAWZR34)
9/5/0852 1:54,707,7,-,405,0,0,272,0,53.0,20,12,55(Qndk Vwyop 11G),21,7,V16F,F90B-E39B-EAB4-A726,7D65-0EAE-FC3C-C3E6(MQMZAWZR31)
9/9/1694 8:18,369,92,-,239,1.17,965.0,550,481.08,18,12,19,45(Qndk Vwyop 72G),5,8,W26C,0808-8FDC-8283-21B9,9727-2016-F1A5-0B57(MQMZAWZR35)
0/6/3932 0:03,761,48,-,79,5.35,526.1,868,617.51,18.6,8,2,47(Qndk Vwyop 29G),23,7,V75N,F007-0055-1A90-92B7,1CEE-31B7-912F-D701(MQMZAWZR34)
8/8/5306 9:29,711,4,-,23,2.11,0,917,663.78,10,18,9,71(Qndk Vwyop 16G),2,4,G83M,8268-8072-B58D-2E37,8178-96F6-5B99-CE6A(MQMZAWZR34)
0/4/1085 7:51,347,63,-,914,0,891.4,807,0,11,29,0,79(Qndk Vwyop 17G),5,7,O03M,46E0-543B-7331-945D,E202-9EED-EBED-7E67(MQMZAWZR37)
3/2/2269 6:19,297,65,-,530,0.37,0,469,0,76.3,10,7,65(Qndk Vwyop 68G),22,1,G58W,FB4B-C337-4120-47EA,758E-46C6-138D-63A8(MQMZAWZR38)
5/9/1355 8:48,815,68,-,236,0,0,336,352.91,28.9,2,2,52(Qndk Vwyop 60G),2,12,J86X,581C-4956-F6B3-8F72,914F-17B0-6D83-C0CB(MQMZAWZR31)
9/6/1589 7:23,390,33,-,475,2.21,794.8,892,0,17,14,9,04(Qndk Vwyop 17G),24,9,R41K,2B8B-1677-8E33-4999,0852-3977-C2B3-16A2(MQMZAWZR34)
3/0/9559 5:53,88,84,-,521,0,0,379,486.53,6,21,7,19(Qndk Vwyop 83G),21,14,L17P,6943-E00F-CDBB-C6FC,B326-A482-64B2-C986(MQMZAWZR30)
3/7/7411 6:81,26,13,-,896,1.48,0,588,533.12,2,17,13,21(Qndk Vwyop 85G),19,6,K43A,8AA0-4576-5C60-6638,F8EA-291D-C0D4-EED2(MQMZAWZR39)
6/2/8844 5:30,976,19,-,827,0.79,0,689,25.95,18,3,2,54(Qndk Vwyop 50G),14,11,I30V,A0CC-83B5-2FCE-EF2C,756C-6134-AB29-A7DA(MQMZAWZR35)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/2/4581 3:93,147,23,-,233,0,0,304,0,13,5,8,81(Qndk Vwyop 35G),10,1,N25H,26F9-E648-E931-9A00,11FB-CB74-FBBB-9568(MQMZAWZR30)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/9/9515 9:58,239,46,-,477,0,0,910,0,92.3,16,4,84(Qndk Vwyop 68G),5,3,N07R,1C1A-8CBB-4463-86D1,B5BB-E24A-7BC9-7D70(MQMZAWZR33)
1/8/9622 6:17,69,15,-,665,7.03,0,363,0,55.1,13,17,96(Qndk Vwyop 69G),21,10,F55T,6A81-A409-9577-0B1E,0C5B-115F-3354-AD53(MQMZAWZR33)
5/8/0322 5:16,477,43,-,618,0,0,823,572.79,11,17,7,01(Qndk Vwyop 90G),5,5,W57N,464D-248C-C3E5-C6B7,57E3-9271-0D8C-64FF(MQMZAWZR38)
0/8/7290 6:15,472,84,-,230,8.40,0,974,0,91.0,20,1,35(Qndk Vwyop 54G),18,9,Q26D,0874-12A6-2E32-EF99,55F5-1019-4350-778E(MQMZAWZR31)
2/2/8162 2:77,641,65,-,18,7.61,0,40,0,93.4,16,3,45(Qndk Vwyop 34G),16,7,W00B,FDD5-DA37-0D5D-0544,311D-52F8-9A8F-93B2(MQMZAWZR31)
7/0/8360 5:14,533,79,-,789,8.70,635.3,644,0,6,12,3,98(Qndk Vwyop 60G),3,10,M02M,49D0-DD7F-E39A-A0A0,5A63-EBA6-D788-0DAF(MQMZAWZR39)
8/4/2060 4:60,469,38,-,243,0,0,577,101.88,9,1,8,60(Qndk Vwyop 44G),20,5,S03N,23FE-F506-F59D-35D6,F39F-0231-23B6-57AD(MQMZAWZR32)
4/6/2778 6:51,339,24,-,960,0,22.2,941,103.32,4.4,22,12,17(Qndk Vwyop 87G),17,0,E05Q,3338-E5E4-32B7-96A8,3F1A-B7A3-AB44-B147(MQMZAWZR30)
1/4/6961 2:94,770,40,-,6,0,0,522,464.26,46.0,9,9,84(Qndk Vwyop 60G),12,1,E54B,7B39-AC04-8289-978B,057C-9FEA-741C-D864(MQMZAWZR30)
4/0/8331 4:95,698,97,-,740,0,0,416,729.95,0,6,4,07(Qndk Vwyop 97G),1,1,H65P,A757-F187-7579-7A40,F914-8489-00DE-F813(MQMZAWZR38)
5/7/6544 1:95,604,38,-,536,0,0,55,708.90,78.6,15,8,45(Qndk Vwyop 01G),23,8,B17M,6BE1-801A-4979-F43B,E22E-1DA0-6CD2-53D9(MQMZAWZR30)
6/8/9105 5:45,736,93,-,69,2.59,0,715,0,10,22,6,61(Qndk Vwyop 74G),15,10,R23F,D853-97BF-BC4A-5898,A43D-E456-BE53-8619(MQMZAWZR37)
8/8/1934 8:03,115,62,-,800,0,0,486,323.50,14,14,15,40(Qndk Vwyop 20G),23,6,A82U,1DE7-4011-02C2-2068,192E-806A-F242-A02D(MQMZAWZR38)
6/4/6495 8:02,985,45,-,673,0,1.7,63,0,9,4,17,85(Qndk Vwyop 92G),3,13,N63L,777F-66A8-0CAF-1EAA,E891-DB21-0FE5-89FF(MQMZAWZR31)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/3/8733 1:86,6,64,-,237,9.30,271.0,533,0,36.5,23,10,49(Qndk Vwyop 64G),4,0,Y12E,6044-4A03-3EA8-50EB,F895-5303-B2DC-3447(MQMZAWZR38)
3/5/9200 9:47,905,26,-,539,8.49,100.9,623,0,0,24,4,40(Qndk Vwyop 74G),22,9,P06C,4397-7983-D5BC-9841,03BF-2DAB-DCDF-E052(MQMZAWZR33)
4/6/8670 6:19,81,74,-,521,0.46,658.9,968,0,10,22,8,85(Qndk Vwyop 11G),19,11,O58H,227B-14F5-6683-7964,2435-EAB1-795C-7824(MQMZAWZR34)
5/4/1416 8:02,942,15,-,610,8.90,0,456,221.26,4.4,22,9,29(Qndk Vwyop 41G),20,13,P81X,4CAD-5FC0-87D4-3B34,2E6E-80CB-FD21-ADF1(MQMZAWZR35)
2/7/5655 9:86,858,66,-,856,0,0,782,314.77,16,29,14,28(Qndk Vwyop 43G),9,11,D78V,E3CF-F054-EF64-6639,F8F3-6851-1633-9BB3(MQMZAWZR32)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/7/3800 2:37,550,25,-,608,0,179.0,676,250.69,48.8,22,3,85(Qndk Vwyop 77G),24,4,E48F,E580-D82A-1428-D53F,E1E3-AF9E-B90C-5EA8(MQMZAWZR39)
3/1/1715 2:44,806,24,-,857,8.42,0,846,0,10,7,7,22(Qndk Vwyop 97G),17,0,P59T,91C1-97BB-6E96-151E,3E3E-818D-5DBC-01EC(MQMZAWZR35)
7/5/4833 3:39,270,46,-,96,0,858.5,867,964.20,10,16,3,87(Qndk Vwyop 30G),10,5,I03K,0E3C-E7EC-8F23-D0DE,F528-EED2-CE31-FBCB(MQMZAWZR39)
6/7/3371 8:44,258,24,-,475,7.77,0,976,968.20,74.6,1,7,01(Qndk Vwyop 20G),23,13,I58F,B16A-8645-3F87-FED4,0166-F28F-2E87-D317(MQMZAWZR34)
4/6/2817 6:99,411,70,-,542,6.70,399.5,885,936.77,1,27,2,77(Qndk Vwyop 38G),13,8,L15F,8900-60BE-3DE1-1C59,ABC4-5BF2-9715-44E7(MQMZAWZR39)
3/9/9595 7:24,640,77,-,956,7.87,0,637,726.57,71.9,16,4,08(Qndk Vwyop 98G),16,3,I78T,D0BA-C89C-7975-6C46,4F83-BE45-00FC-94E2(MQMZAWZR37)
1/7/0524 5:38,552,49,-,395,0,0,528,878.73,11,2,9,56(Qndk Vwyop 06G),2,12,C66C,6A64-E8A8-0661-E5EE,201A-7BBB-C44A-D987(MQMZAWZR33)
9/5/8526 5:39,730,70,-,747,0,767.8,535,0,11.4,25,15,17(Qndk Vwyop 09G),8,12,L51G,317D-5CA0-19A3-F82E,60C2-769E-20CF-A02F(MQMZAWZR34)
4/7/2023 6:48,911,38,-,261,0,0,322,952.42,77.3,10,0,77(Qndk Vwyop 81G),23,5,G47A,8191-105C-8E35-2380,0E06-D5E8-C80F-35A3(MQMZAWZR30)
4/5/2276 8:12,17,94,-,745,0,0,189,777.70,62.3,28,19,92(Qndk Vwyop 55G),18,8,H99P,B2E3-B42D-AB32-3549,E54E-4A87-C6A4-0894(MQMZAWZR34)
4/1/1253 3:53,900,69,-,343,0,4.5,906,0,18.0,0,4,09(Qndk Vwyop 71G),17,11,A19L,2ACF-E1C1-9DF3-B05D,E207-96A2-21F2-524C(MQMZAWZR38)
4/9/1407 9:10,6,78,-,98,0,272.9,533,452.97,18,14,18,74(Qndk Vwyop 15G),17,9,A15F,05D7-1A60-DBBD-142C,3020-0742-7CCC-3D0F(MQMZAWZR35)
5/4/6974 7:95,726,5,-,744,0.18,0,613,0,8.6,28,19,65(Qndk Vwyop 22G),4,3,V75O,B9C5-5601-3000-E548,DC71-57E8-E79B-ED09(MQMZAWZR36)
0/8/8351 2:63,486,41,-,973,0,0,670,0,53.0,7,4,74(Qndk Vwyop 37G),15,1,I79L,E9BD-3335-8E75-205B,8999-D703-B047-8E21(MQMZAWZR36)
3/8/7258 4:89,276,39,-,206,0,0,150,0,19,5,15,46(Qndk Vwyop 03G),6,3,X20N,BD59-034E-DA2A-C6BD,5BFC-D09A-2111-2C16(MQMZAWZR37)
6/2/4698 6:74,467,51,-,246,0.86,0,965,514.23,54.7,2,2,39(Qndk Vwyop 33G),1,2,R45C,05D3-ADC4-4263-60C5,6B96-2322-A58C-9B79(MQMZAWZR35)
7/8/5079 0:28,665,61,-,178,2.74,436.5,683,0,68.0,18,2,16(Qndk Vwyop 51G),20,1,Q80K,32F5-0354-D4CD-22BB,15F0-1751-6B0F-4B4A(MQMZAWZR38)
3/3/2338 3:79,456,16,-,316,8.18,0,575,0,2,8,15,27(Qndk Vwyop 49G),2,12,J79S,B419-636A-A2D0-4E1E,3100-8817-CE72-1731(MQMZAWZR39)
6/6/3665 9:85,455,65,-,67,0,0,52,889.51,69.8,18,15,66(Qndk Vwyop 51G),20,10,A95N,B65F-4F82-8ADD-8711,EBEE-5ABC-16F2-A4A4(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
4/9/1962 3:15,856,39,-,761,5.40,209.1,758,78.81,35.7,23,5,78(Qndk Vwyop 27G),18,3,Z78R,5924-3881-9F4C-F314,E9EB-20DB-A293-2570(MQMZAWZR34)
8/6/3189 9:32,757,63,-,585,0,384.2,232,0,55.6,6,8,30(Qndk Vwyop 92G),15,11,B88C,8833-87C0-EC26-3347,12C6-00A0-CC5C-D092(MQMZAWZR31)
